"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2010","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2010","YEAR","","STATE","UTAH","49","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2010","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2010","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2010","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2010","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2010","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","210",""
"SURVEY","2010","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2009","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2009","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2009","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2009","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","107",""
"SURVEY","2009","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2009","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2009","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","63",""
"SURVEY","2009","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2009","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2009","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2009","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2009","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2009","YEAR","","STATE","IOWA","19","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2009","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2009","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2009","YEAR","","STATE","MAINE","23","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2009","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2009","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2009","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2009","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2009","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2009","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2009","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2009","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2009","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2009","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2009","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2009","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","111",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2009","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2009","YEAR","","STATE","OHIO","39","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2009","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2009","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","77",""
"SURVEY","2009","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2009","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2009","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2009","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2009","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","63",""
"SURVEY","2009","YEAR","","STATE","UTAH","49","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2009","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2009","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2009","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2009","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","213",""
"SURVEY","2009","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2008","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2008","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2008","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2008","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2008","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","107",""
"SURVEY","2008","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2008","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2008","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2008","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","54",""
"SURVEY","2008","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2008","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2008","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2008","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2008","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2008","YEAR","","STATE","IOWA","19","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2008","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2008","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2008","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2008","YEAR","","STATE","MAINE","23","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2008","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2008","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2008","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2008","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2008","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2008","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2008","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2008","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2008","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2008","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2008","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2008","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2008","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","114",""
"SURVEY","2008","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2008","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2008","YEAR","","STATE","OHIO","39","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","43",""
"SURVEY","2008","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2008","YEAR","","STATE","OREGON","41","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2008","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","77",""
"SURVEY","2008","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2008","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2008","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2008","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2008","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2008","YEAR","","STATE","UTAH","49","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2008","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2008","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2008","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2008","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2008","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","212",""
"SURVEY","2007","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2007","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2007","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2007","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2007","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","108",""
"SURVEY","2007","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2007","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2007","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","47",""
"SURVEY","2007","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2007","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2007","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","DAIRY PRODUCT TOTALS","DAIRY PRODUCT TOTALS - PRODUCTION, MEASURED IN PLANTS","TOTAL","NOT SPECIFIED","18",""
